transaction_id,customer_id,timestamp,amount,merchant_name,merchant_category,location,payment_method,is_fraud,hour
TXN_00006151,CUST_000048,06:34.7,235.67,"Jones, Gonzales and Schroeder - Online Shopping",Online Shopping,"South Lori, Oklahoma",Debit Card,0,15
TXN_00005079,CUST_000931,16:34.2,90.57,"Norman, Moreno and Sullivan - Restaurant",Restaurant,"North Tammy, Iowa",Credit Card,0,15
TXN_00006898,CUST_000108,21:35.0,65.47,Anderson Ltd - Gas Station,Gas Station,"Velasquezburgh, Connecticut",Debit Card,0,15
TXN_00001285,CUST_000654,27:32.2,291.18,Jacobs Group - Pharmacy,Pharmacy,"Brandonmouth, Virginia",Online Banking,0,15
TXN_00003517,CUST_000855,31:33.3,68.16,"Davis, Ruiz and Romero - Gas Station",Gas Station,"West Jamie, Vermont",Online Banking,0,15
TXN_00006146,CUST_000588,36:34.7,123.71,"Silva, Maxwell and Wolfe - Online Shopping",Online Shopping,"Randallhaven, Minnesota",Mobile App,0,15
TXN_00001516,CUST_000779,43:32.3,255.86,"Dean, Daugherty and Jackson - Hotel",Hotel,"Kathleenton, Ohio",Credit Card,0,15
TXN_00005113,CUST_000362,45:34.2,256.97,Vargas Inc - Hotel,Hotel,"Jordanport, Rhode Island",Online Banking,0,15
TXN_00001626,CUST_000482,49:32.4,28.03,Hall Group - Grocery,Grocery,"West James, West Virginia",Debit Card,0,15
TXN_00007224,CUST_000379,50:35.2,168.66,"Cabrera, Keith and Warren - Online Shopping",Online Shopping,"South Eileenshire, Colorado",Debit Card,0,15
TXN_00000532,CUST_000306,59:31.8,107.97,Arnold LLC - Airlines,Airlines,"Alexanderton, North Carolina",Debit Card,0,15
TXN_00005789,CUST_000607,02:34.5,162.35,"Arnold, Martinez and Molina - Hotel",Hotel,"Ronaldberg, Mississippi",Credit Card,0,16
TXN_00001403,CUST_000105,06:32.2,35.92,"Novak, Nunez and Murphy - Gas Station",Gas Station,"Alexandraburgh, Virginia",Credit Card,0,16
TXN_00005653,CUST_000518,10:34.5,187.69,"Duarte, Cervantes and Fischer - Grocery",Grocery,"Abigailborough, Alabama",Debit Card,0,16
TXN_00000806,CUST_000850,15:31.9,42.55,"Shelton, Williams and Rodriguez - Airlines",Airlines,"Ericborough, Oklahoma",Credit Card,0,16
TXN_00001455,CUST_000351,18:32.3,224.07,"Camacho, Hensley and Perez - Online Shopping",Online Shopping,"Samanthafort, Alabama",Mobile App,0,16
TXN_00003001,CUST_000938,29:33.1,239.07,"Wolfe, Brown and Salazar - Pharmacy",Pharmacy,"New Stacyside, Missouri",Debit Card,0,16
TXN_00006123,CUST_000265,29:34.7,107.62,Rivera Ltd - Airlines,Airlines,"South Christopher, Delaware",Online Banking,0,16
TXN_00001981,CUST_000881,30:32.6,42.09,"Salas, Copeland and Mcmahon - Restaurant",Restaurant,"Lake Jonathantown, Alaska",Credit Card,0,16
TXN_00003175,CUST_000440,39:33.1,142.73,"Williams, Smith and Phillips - Grocery",Grocery,"New Latashaberg, Ohio",Online Banking,0,16
TXN_00003211,CUST_000852,40:33.2,266.32,Sheppard-Weber - ATM,ATM,"North Rachel, Mississippi",Credit Card,0,16
TXN_00001328,CUST_000086,45:32.2,51.54,Parrish Inc - Department Store,Department Store,"Randallside, Vermont",Debit Card,0,16
TXN_00003362,CUST_000701,48:33.2,116.15,Horton-Greene - Grocery,Grocery,"Port Alexander, Alabama",Credit Card,0,16
TXN_00004122,CUST_000463,48:33.6,124.24,Brown-Brown - ATM,ATM,"East Nicholas, Georgia",Debit Card,0,16
TXN_00003339,CUST_000638,53:33.2,281.93,"Graves, Ford and Landry - Department Store",Department Store,"Hernandezshire, Indiana",Credit Card,0,16
TXN_00003429,CUST_000905,02:33.3,52.39,Lopez LLC - Gas Station,Gas Station,"North Travisberg, New Jersey",Online Banking,0,17
TXN_00003447,CUST_000417,07:33.3,161.59,Burgess and Sons - Hotel,Hotel,"Thorntonmouth, Florida",Mobile App,0,17
TXN_00009432,CUST_000829,15:36.5,28.08,Carter and Sons - Online Shopping,Online Shopping,"West Ashleyland, Kansas",Mobile App,0,17
TXN_00005151,CUST_000264,19:34.2,94.78,Gonzales PLC - Department Store,Department Store,"North Joe, New Hampshire",Mobile App,0,17
TXN_00004718,CUST_000646,23:34.0,240.54,Doyle-Carpenter - Hotel,Hotel,"South Annashire, North Dakota",Credit Card,0,17
TXN_00000158,CUST_000962,26:31.6,138.96,"Jackson, Wagner and Humphrey - Pharmacy",Pharmacy,"Natashaberg, Delaware",Debit Card,0,17
TXN_00005221,CUST_000125,29:34.3,3185.04,"Stevens, Patel and Watts - Grocery",Grocery,"Jamesport, Tennessee",Mobile App,1,17
TXN_00006974,CUST_000934,29:35.0,39.72,"Santana, Ramirez and Douglas - ATM",ATM,"South Timothy, Kansas",Debit Card,0,17
TXN_00009378,CUST_000697,32:36.5,293.75,Jones-Neal - Department Store,Department Store,"Quinnberg, Rhode Island",Mobile App,0,17
TXN_00000218,CUST_000094,36:31.6,279.84,Hester PLC - Hotel,Hotel,"Billyburgh, Colorado",Mobile App,0,17
TXN_00004363,CUST_000779,37:33.8,221.6,Jacobs and Sons - Department Store,Department Store,"New Lisafort, New Hampshire",Mobile App,0,17
TXN_00005429,CUST_000926,41:34.4,207.36,Mckinney-Palmer - Hotel,Hotel,"Javierfort, Montana",Mobile App,0,17
TXN_00009837,CUST_000172,46:36.7,287.57,"Newman, Butler and Wall - Hotel",Hotel,"West Karimouth, Alaska",Debit Card,0,17
TXN_00000463,CUST_000783,52:31.7,253.37,Odonnell-Gregory - Department Store,Department Store,"New Michaelville, Vermont",Debit Card,0,17
TXN_00004264,CUST_000396,53:33.7,290.4,"Vasquez, Rodriguez and Valdez - Airlines",Airlines,"Laurieton, Kentucky",Mobile App,0,17
TXN_00004722,CUST_000706,54:34.0,265.83,"Wood, Edwards and Dennis - Hotel",Hotel,"Lewisfort, New Mexico",Online Banking,0,17
TXN_00009735,CUST_000620,57:36.6,31.58,Curtis PLC - Gas Station,Gas Station,"East Phillip, Florida",Online Banking,0,17
TXN_00007140,CUST_000463,00:35.2,22.42,Huynh Group - Restaurant,Restaurant,"Kaitlynfort, Louisiana",Debit Card,0,18
TXN_00009033,CUST_000842,01:36.3,267.59,"Nelson, Stewart and Holloway - Department Store",Department Store,"Annetown, Maine",Credit Card,0,18
TXN_00006335,CUST_000588,24:34.8,413.21,Coleman Group - Online Shopping,Online Shopping,"Lake Kenneth, Connecticut",Online Banking,0,18
TXN_00007424,CUST_000935,24:35.4,36.14,Swanson-Ward - Gas Station,Gas Station,"Darrellbury, Georgia",Mobile App,0,18
TXN_00004177,CUST_000701,25:33.6,94.57,"Holloway, Williams and Ryan - Restaurant",Restaurant,"Lake Victoriatown, Montana",Debit Card,0,18
TXN_00002807,CUST_000215,44:33.0,36.79,"Guerrero, Peterson and Kim - Restaurant",Restaurant,"Carterfurt, West Virginia",Credit Card,0,18
TXN_00001461,CUST_000215,45:32.3,85.48,Spencer Group - Grocery,Grocery,"New Jonathanview, Alaska",Online Banking,0,18
TXN_00009173,CUST_000930,00:36.4,18.5,"Vaughn, Sanchez and Sullivan - Airlines",Airlines,"New Courtney, Arkansas",Online Banking,0,19
TXN_00008474,CUST_000371,05:36.0,493.7,"Walsh, Cooper and Phillips - Online Shopping",Online Shopping,"South Gregoryburgh, Colorado",Debit Card,0,19
TXN_00008545,CUST_000548,06:36.1,74.16,Nicholson Inc - Grocery,Grocery,"West Shanetown, Iowa",Online Banking,0,19
TXN_00009997,CUST_000408,06:36.7,391.61,"Montgomery, Brooks and Moss - Online Shopping",Online Shopping,"North Nichole, North Dakota",Online Banking,0,19
TXN_00002005,CUST_000155,09:32.6,75.46,Lambert-Miller - Gas Station,Gas Station,"South Daniel, Maryland",Mobile App,0,19
TXN_00008710,CUST_000929,21:36.2,23.17,Hernandez and Sons - ATM,ATM,"North Jilliantown, Montana",Credit Card,0,19
TXN_00005244,CUST_000715,27:34.3,152.62,Ruiz PLC - Online Shopping,Online Shopping,"Port Melvinville, Rhode Island",Debit Card,0,19
TXN_00002875,CUST_000081,30:33.0,289.16,Howard-Baker - Online Shopping,Online Shopping,"New Mathew, Alabama",Online Banking,0,19
TXN_00004537,CUST_000078,30:33.8,120.56,"Howell, White and Lee - Airlines",Airlines,"Port Andrew, Wisconsin",Credit Card,0,19
TXN_00005367,CUST_000546,31:34.3,29.58,Park Ltd - Grocery,Grocery,"Donnaberg, Kansas",Debit Card,0,19
TXN_00007990,CUST_000594,59:35.7,211.93,Clarke-Elliott - ATM,ATM,"Port Amber, Florida",Credit Card,0,19
TXN_00006998,CUST_000644,17:35.1,67.16,Cardenas Ltd - Grocery,Grocery,"Jarviston, Rhode Island",Credit Card,0,20
TXN_00007157,CUST_000947,19:35.2,184.33,Brown Inc - Online Shopping,Online Shopping,"New Sharon, Oregon",Online Banking,0,20
TXN_00006549,CUST_000970,26:34.9,97.15,King PLC - Hotel,Hotel,"Johnview, Virginia",Mobile App,0,20
TXN_00001936,CUST_000067,27:32.6,198.58,Riggs-Anthony - Airlines,Airlines,"Barnesburgh, Colorado",Online Banking,0,20
TXN_00006476,CUST_000804,28:34.8,49.71,"Coleman, Harris and Calderon - Restaurant",Restaurant,"New Tammyton, Utah",Mobile App,0,20
TXN_00009905,CUST_000785,36:36.7,222.07,Chavez and Sons - Department Store,Department Store,"Arnoldchester, Arizona",Mobile App,0,20
TXN_00003885,CUST_000765,39:33.5,38.38,Henry LLC - Gas Station,Gas Station,"Reneechester, Florida",Credit Card,0,20
TXN_00005052,CUST_000220,40:34.2,486.29,Herrera Group - Online Shopping,Online Shopping,"North Kellyhaven, Nebraska",Online Banking,0,20
TXN_00005187,CUST_000407,05:34.2,44.83,Ashley Group - Gas Station,Gas Station,"New Sara, Massachusetts",Credit Card,0,21
TXN_00001378,CUST_000714,10:32.2,30.94,Anthony-Gill - Grocery,Grocery,"Pricefurt, Kentucky",Debit Card,0,21
TXN_00002802,CUST_000807,40:33.0,250.63,Bennett and Sons - Airlines,Airlines,"New Natalieland, Kentucky",Debit Card,0,21
TXN_00006196,CUST_000776,43:34.7,11.58,Tucker PLC - Airlines,Airlines,"Lake Kennethberg, New York",Mobile App,0,21
TXN_00000123,CUST_000473,47:31.6,111.74,"Archer, Lopez and Alexander - Restaurant",Restaurant,"Lake Bryan, Missouri",Online Banking,0,21
TXN_00009865,CUST_000575,52:36.7,117.77,Jackson-Carey - Restaurant,Restaurant,"Rickeyhaven, Delaware",Credit Card,0,21
TXN_00005845,CUST_000946,53:34.6,24.29,Myers Ltd - Pharmacy,Pharmacy,"Victormouth, California",Credit Card,0,21
TXN_00005216,CUST_000161,55:34.3,88.69,Williams-Hansen - ATM,ATM,"West Lisachester, Rhode Island",Online Banking,0,21
TXN_00007055,CUST_000035,05:35.1,406.94,Johnson Group - Online Shopping,Online Shopping,"North Travisfurt, Ohio",Credit Card,0,22
TXN_00001018,CUST_000717,08:32.0,207.99,"Wilkins, Grant and Ramirez - Airlines",Airlines,"Ericside, Washington",Online Banking,0,22
TXN_00006494,CUST_000445,20:34.9,189.66,Jones-Nelson - Grocery,Grocery,"Cassandraburgh, Hawaii",Online Banking,0,22
TXN_00005020,CUST_000903,22:34.2,200.25,Phillips-Rodriguez - Pharmacy,Pharmacy,"Ayersshire, New Hampshire",Mobile App,0,22
TXN_00006001,CUST_000887,23:34.6,66.17,Dunlap Group - Gas Station,Gas Station,"South Debraland, Maryland",Credit Card,0,22
TXN_00001891,CUST_000567,33:32.5,247.81,"Evans, Cook and Gonzalez - Airlines",Airlines,"South Emily, Maine",Debit Card,0,22
TXN_00004349,CUST_000143,34:33.8,3224.16,Suspicious Merchant - Online Shopping,Online Shopping,"North Andrewstad, New Hampshire",Debit Card,1,22
TXN_00008664,CUST_000060,44:36.1,222.27,Garcia-Watson - ATM,ATM,"Knighttown, Indiana",Debit Card,0,22
TXN_00002698,CUST_000716,45:32.9,135.55,Allen and Sons - Restaurant,Restaurant,"Michaelport, Rhode Island",Debit Card,0,22
TXN_00006590,CUST_000221,45:34.9,41.64,"Cole, Wong and Yang - Restaurant",Restaurant,"East Angela, North Carolina",Online Banking,0,22
TXN_00009063,CUST_000305,45:36.4,144.33,Velazquez Ltd - Airlines,Airlines,"New Joanland, New Hampshire",Mobile App,0,22
TXN_00002645,CUST_000657,51:32.9,237.99,"Chen, Robinson and Campos - Airlines",Airlines,"Daviesland, Florida",Online Banking,0,22
TXN_00009296,CUST_000232,54:36.5,168.4,Hinton Ltd - Airlines,Airlines,"North Jacob, Oregon",Debit Card,0,22
TXN_00002405,CUST_000050,04:32.8,198,"Hanson, Shaw and Fisher - Airlines",Airlines,"Port Lesliehaven, Kansas",Credit Card,0,23
TXN_00007764,CUST_000178,06:35.6,64.01,"Herman, Potter and Bowen - Gas Station",Gas Station,"Deborahmouth, New Mexico",Online Banking,0,23
TXN_00000150,CUST_000480,19:31.6,369,Rodriguez Group - Online Shopping,Online Shopping,"Washingtonburgh, Wyoming",Mobile App,0,23
TXN_00007631,CUST_000493,25:35.5,76.9,King Inc - Grocery,Grocery,"Lopeztown, New York",Mobile App,0,23
TXN_00002465,CUST_000291,26:32.8,121.05,"Ramirez, Goodwin and White - Pharmacy",Pharmacy,"Michaelmouth, Georgia",Credit Card,0,23
TXN_00003957,CUST_000308,34:33.6,147.35,"Meyer, Lopez and Mcintyre - Restaurant",Restaurant,"East Davidville, Nebraska",Debit Card,0,23
TXN_00005872,CUST_000253,39:34.6,68.63,Martin PLC - Department Store,Department Store,"South Scott, Oklahoma",Debit Card,0,23
TXN_00005345,CUST_000485,42:34.3,73.88,"Sanchez, Hawkins and Harris - ATM",ATM,"Jenkinston, Kansas",Debit Card,0,23
TXN_00006917,CUST_000258,56:35.0,64.54,Hunt Inc - Online Shopping,Online Shopping,"North Dustinchester, Idaho",Debit Card,0,23
TXN_00008714,CUST_000240,07:36.2,148.86,Allen LLC - Online Shopping,Online Shopping,"New Gabriella, Georgia",Mobile App,0,0
TXN_00008644,CUST_000737,10:36.1,32.2,"George, Underwood and Salinas - Hotel",Hotel,"Lake Nathanville, Pennsylvania",Online Banking,0,0
TXN_00007581,CUST_000836,15:35.5,51.86,Smith Ltd - Gas Station,Gas Station,"Lopeztown, North Carolina",Mobile App,0,0
TXN_00008784,CUST_000744,27:36.2,58.45,"Sherman, Ross and Richard - Gas Station",Gas Station,"West Karenfurt, Ohio",Mobile App,0,0
TXN_00009498,CUST_000113,29:36.5,272.57,Dunn-King - ATM,ATM,"North Keith, West Virginia",Debit Card,0,0
TXN_00009870,CUST_000744,34:36.7,236.31,"Nguyen, Fields and Delacruz - Department Store",Department Store,"Robinsonport, Florida",Debit Card,0,0
TXN_00006167,CUST_000425,37:34.7,11.98,"Miller, Le and Mcclure - Hotel",Hotel,"Theresatown, Nevada",Credit Card,0,0
TXN_00003306,CUST_000771,46:33.2,112.94,Hampton Inc - Grocery,Grocery,"Rickyton, Wisconsin",Online Banking,0,0
TXN_00000601,CUST_000981,53:31.8,22.11,Hardy LLC - Airlines,Airlines,"New Shirleychester, Tennessee",Mobile App,0,0
TXN_00004142,CUST_000476,59:33.6,289,Pearson LLC - ATM,ATM,"Lake Nicoleberg, Vermont",Debit Card,0,0
TXN_00004394,CUST_000066,04:33.8,43.2,"Lane, Peterson and Snow - Gas Station",Gas Station,"New Beckyfort, Maryland",Mobile App,0,1
TXN_00002750,CUST_000123,12:33.0,377.39,"Smith, Parker and Perry - Online Shopping",Online Shopping,"West Christinamouth, Virginia",Online Banking,0,1
TXN_00007600,CUST_000251,17:35.5,6.19,Hart and Sons - Grocery,Grocery,"North Shannon, North Dakota",Credit Card,1,1
TXN_00007530,CUST_000320,18:35.4,46.3,Byrd LLC - Department Store,Department Store,"West Jonathanland, Utah",Credit Card,0,1
TXN_00004195,CUST_000154,19:33.7,103.57,Howard Inc - Restaurant,Restaurant,"Lake Carolyn, Oklahoma",Credit Card,0,1
TXN_00009451,CUST_000610,21:36.5,1991.08,"Navarro, Combs and Jones - Airlines",Airlines,"New Michaelside, Alabama",Mobile App,1,1
TXN_00006744,CUST_000015,28:35.0,8.9,"Reese, Reid and Adams - Online Shopping",Online Shopping,"Lake John, North Dakota",Debit Card,1,1
TXN_00007703,CUST_000635,30:35.5,74,Juarez-Hunt - Gas Station,Gas Station,"Lake Amandamouth, South Dakota",Credit Card,0,1
TXN_00003738,CUST_000467,40:33.4,68,Mcdonald Ltd - Gas Station,Gas Station,"Millerfurt, Idaho",Online Banking,0,1
TXN_00006650,CUST_000799,40:34.9,193.59,Oliver LLC - Online Shopping,Online Shopping,"New Gloria, Nevada",Credit Card,0,1
TXN_00008295,CUST_000830,41:35.9,264.98,"Ritter, Meyer and Osborne - Airlines",Airlines,"Port Tonymouth, Arkansas",Online Banking,0,1
TXN_00001248,CUST_000244,50:32.1,105.32,Hall-Patrick - Hotel,Hotel,"Lake Adrianhaven, Idaho",Online Banking,0,1
TXN_00003327,CUST_000603,50:33.2,102.98,Lopez-Booth - Airlines,Airlines,"Fowlerstad, Illinois",Mobile App,0,1
TXN_00006472,CUST_000123,51:34.8,136.99,Davis Ltd - Restaurant,Restaurant,"Jonesborough, South Carolina",Mobile App,0,1
TXN_00000316,CUST_000836,52:31.7,234.04,"Chavez, Hodges and Brown - Pharmacy",Pharmacy,"Joytown, Virginia",Online Banking,0,1
TXN_00003814,CUST_000233,57:33.5,94.69,Duke Ltd - Restaurant,Restaurant,"East Amberberg, Tennessee",Online Banking,0,1
TXN_00006004,CUST_000077,58:34.6,269.58,Howard-Salazar - ATM,ATM,"Torresport, Kansas",Credit Card,0,1
TXN_00005712,CUST_000499,02:34.5,280.55,Wilson-Hammond - Hotel,Hotel,"Russellland, Idaho",Debit Card,0,2
TXN_00009772,CUST_000994,10:36.6,53.67,Walter-Tucker - ATM,ATM,"Olsenport, Georgia",Online Banking,0,2
TXN_00003983,CUST_000883,12:33.6,7.63,"Fitzgerald, Williamson and Brown - Hotel",Hotel,"Port Anthony, Washington",Credit Card,1,2
TXN_00009080,CUST_000128,17:36.4,2711.26,Suspicious Merchant - Online Shopping,Pharmacy,"North Dustintown, California",Debit Card,1,2
TXN_00005458,CUST_000745,19:34.4,59.45,Villa-Frey - Pharmacy,Pharmacy,"Sanchezton, Massachusetts",Online Banking,0,2
TXN_00004458,CUST_000025,24:33.8,60.07,"Barnes, Bush and Roberson - Pharmacy",Pharmacy,"Christopherton, Colorado",Credit Card,0,2
TXN_00002795,CUST_000181,27:33.0,100.21,"Shelton, Carter and Forbes - Restaurant",Restaurant,"Berryton, New Hampshire",Mobile App,0,2
TXN_00008337,CUST_000566,30:35.9,102.9,Alvarez-Trevino - ATM,ATM,"Turnerburgh, Iowa",Online Banking,0,2
TXN_00004071,CUST_000405,34:33.6,37.63,Mendez Group - ATM,ATM,"Carlsonborough, Kansas",Debit Card,0,2
TXN_00006168,CUST_000723,34:34.7,71.79,"Bryant, Garza and Thomas - Hotel",Hotel,"Stacyfort, Ohio",Mobile App,0,2
TXN_00007827,CUST_000201,38:35.6,32.05,Hardy PLC - Gas Station,Gas Station,"Elizabethville, Tennessee",Online Banking,0,2
TXN_00008327,CUST_000522,41:35.9,3069.6,Williams-Porter - Hotel,Hotel,"Fullershire, Illinois",Online Banking,1,2
TXN_00005827,CUST_000895,42:34.6,298.14,"Lee, Hernandez and Brown - Hotel",Hotel,"New Susanton, Connecticut",Debit Card,0,2
TXN_00009662,CUST_000875,47:36.6,209.56,Rubio Group - Department Store,Department Store,"Morsechester, Connecticut",Mobile App,0,2
TXN_00001681,CUST_000292,54:32.4,14.99,"Benson, Miller and Jones - Airlines",Airlines,"Kaylaborough, New Mexico",Mobile App,0,2
TXN_00005608,CUST_000733,56:34.4,144.18,Harper-Kirby - Department Store,Department Store,"East Davidport, New Jersey",Online Banking,0,2
TXN_00008982,CUST_000396,58:36.3,22.22,Miles-Bruce - Restaurant,Restaurant,"New Nicholasstad, South Carolina",Debit Card,0,2
TXN_00004154,CUST_000260,04:33.6,193.37,Richards LLC - Grocery,Grocery,"East Michaelmouth, Illinois",Online Banking,0,3
TXN_00003633,CUST_000295,07:33.4,316.3,"Mays, Andersen and Gonzales - Online Shopping",Online Shopping,"Warrenport, Idaho",Debit Card,0,3
TXN_00001529,CUST_000874,13:32.3,24.38,Stone PLC - Restaurant,Restaurant,"Nathanfurt, Oklahoma",Debit Card,0,3
TXN_00003412,CUST_000637,18:33.3,437.05,George Group - Online Shopping,Online Shopping,"Tiffanyport, Maryland",Debit Card,0,3
TXN_00001895,CUST_000864,19:32.5,186.8,Welch-Mcconnell - Airlines,Airlines,"Erikaburgh, Illinois",Debit Card,0,3
TXN_00001244,CUST_000695,20:32.1,230.9,Williams-Miller - Pharmacy,Pharmacy,"Lake Cynthiaview, Kentucky",Online Banking,0,3
TXN_00009478,CUST_000657,23:36.5,371.31,Davis-Stevens - Online Shopping,Online Shopping,"Ronniehaven, Tennessee",Debit Card,0,3
TXN_00008135,CUST_000736,27:35.8,242.14,George-Hernandez - ATM,ATM,"Ryanchester, Nevada",Mobile App,0,3
TXN_00005968,CUST_000571,29:34.6,20.67,Moreno-Browning - Restaurant,Restaurant,"North Brian, Alaska",Debit Card,0,3
TXN_00003287,CUST_000592,31:33.2,189.83,Gillespie-Mcintosh - Grocery,Grocery,"Melissashire, California",Debit Card,0,3
TXN_00007240,CUST_000365,40:35.2,90.62,"Peck, Reynolds and Buck - Grocery",Grocery,"West Barbaraland, Arizona",Mobile App,0,3
TXN_00001552,CUST_000516,43:32.3,134.02,Page Ltd - Pharmacy,Pharmacy,"Collinsview, Delaware",Mobile App,0,3
TXN_00007651,CUST_000567,43:35.5,162.27,Arroyo-Harrison - ATM,ATM,"Port Dennischester, Alabama",Online Banking,0,3
TXN_00004693,CUST_000771,45:33.9,51.05,"Parker, Soto and Newman - Gas Station",Gas Station,"Danielville, New Hampshire",Mobile App,0,3
TXN_00005727,CUST_000352,51:34.5,200.18,Serrano-Velazquez - Airlines,Airlines,"New Lindsey, Illinois",Online Banking,0,3
TXN_00008487,CUST_000269,51:36.0,65.48,Harris-Rogers - Pharmacy,Pharmacy,"New Cynthia, Alabama",Online Banking,0,3
TXN_00004192,CUST_000486,52:33.7,43.31,Moody PLC - Department Store,Department Store,"Kevinfurt, South Dakota",Credit Card,0,3
TXN_00004707,CUST_000248,00:34.0,209.47,"Sutton, Pierce and Lozano - ATM",ATM,"New Lisaview, Oregon",Mobile App,0,4
TXN_00004849,CUST_000371,00:34.1,441.31,"Klein, Jenkins and Clark - Online Shopping",Online Shopping,"East Toddfurt, South Dakota",Mobile App,0,4
TXN_00008172,CUST_000554,01:35.8,100.55,Anderson PLC - Hotel,Hotel,"Donaldchester, Vermont",Debit Card,0,4
TXN_00001402,CUST_000232,04:32.2,79.54,Fowler-Roman - Gas Station,Gas Station,"West Katherine, Minnesota",Debit Card,0,4
TXN_00001540,CUST_000272,06:32.3,131.02,"Ball, Myers and Mejia - Pharmacy",Pharmacy,"New Arielborough, Tennessee",Online Banking,0,4
TXN_00006304,CUST_000021,13:34.7,81.83,"Stevenson, Martin and Morgan - Restaurant",Restaurant,"Scottberg, Connecticut",Online Banking,0,4
